2.69497474027442,2.69169585139798
2.68563212945419,2.70043017493308
2.6087422094705,2.6827997307537
2.47753172611453,2.54738973261946
2.3204454308117,2.4189821830585
2.15176734735819,2.367892269422
1.96743238592223,2.30334487294816
1.79537800267035,2.28469847397909
1.63039526076967,2.26510551283943
1.45969056701281,2.27725644694679
1.274153491338,2.26486733518846
1.09204753994024,2.25764032656639
0.926147268211972,2.2541916682258
0.747270926216307,2.22758055190025
0.586362240207926,2.1927373363254
0.458192157657475,2.11960604077682
0.380567065003466,2.12947016722914
0.338177105600507,2.13401768067165
0.356442955481667,2.12756500694489
0.434649894873079,2.16044353048577
0.574216151373402,2.253776253216
0.70271402537465,2.33329794347778
0.876415628850234,2.47726921906966
1.0610742571913,2.58385526462616
1.23948221769412,2.65469934990388
1.41550326155555,2.64877852397195
1.60103317644802,2.66568911431706
1.76659802586169,2.66652103181684
1.94767373734949,2.67092015140993
2.1160924020478,2.70773047829629
2.28467815664059,2.75408615173101
2.44242092457502,2.80066038434756
2.58404378059448,2.84004840430671
2.6745270667658,2.87724670699499
2.79900744750937,2.93735050535886
2.83304270981849,2.9167536780394
