-2.87484722792807,-2.82261083193048
2.93379088786806,-3.09595776186141
2.93207045521019,-3.09552011583063
2.93049748914443,-3.08108051735056
2.90511585900615,-3.04240653295014
2.85714926423624,-3.04981690754144
2.76173552675461,-3.08212169884251
2.65664405781395,3.1327448120878
2.51431067651934,3.02605952262926
2.33524363261692,2.88429621063461
2.16202681068467,2.72562369619727
1.97111171472287,2.5739179655244
1.7774400357477,2.39802215779168
1.57081199675477,2.19279611341916
1.36858839870593,1.99605381564492
1.16731305244717,1.81345762469685
0.971303287957427,1.6441551495106
0.802544958563471,1.50819520013854
0.646233130396677,1.38405832170225
0.516137128995545,1.28572040303804
0.388763483759154,1.18766715500807
0.281543790026243,1.12101417519271
0.236213035698526,1.11469208399467
0.224231259137673,1.11261532734321
0.235699528446596,1.10729444874426
0.325635573744088,1.10283288597024
0.440607305006922,1.09956722499363
0.566596510649005,1.09787958369993
0.715393861212069,1.11299021142727
0.861237394852026,1.21555072647333
1.01418350348665,1.36255886512613
1.19420025030866,1.55095288911483
1.37882761630903,1.75881061782235
1.57385592423037,1.96035669642851
1.76732189750765,2.16420256580187
1.97869969080735,2.38007790056116
2.18412322631862,2.59177600793897
2.56916370478407,2.97124121030982
2.72160890819096,3.10843940069227
2.82058294280501,-3.13344459426204
2.8732467698352,-3.11739841942131
2.89394931041767,-3.12152807309345
2.90503321144667,-3.12684224636508
2.91705935094697,-3.12785663480623
